,Job Title,Job Description,Job Salary,Job Company,Job Link,Job Type
268,Software Developer Sr.,"PHP, Javascript (back and front). Estamos en búsqueda de Technical Leader*. ¡Somos un start up en vías de crecimiento! Las actividades a desempeñar son:","$25,000 - $40,000 al mes",Pulpomatic,/company/Pulpomatic/jobs/Software-developer-senior-b199124d2974ba02?fccid=fc055eaf5a24649a&vjs=3,javascript
269,Programador Jr.,"C#, MVC con ASP .NET, Javascript, JQuery, HTML5, CSS3 , Ajax, JSON, BOOTSTRAP (Avanzado). ¡DiSí a una nueva oportunidad de crecimiento!*.","$20,000 - $25,000 al mes",DiSí Operaciones Empresariales,/company/DiS%C3%AD/jobs/Programador-junior-c88c6b0b8f7d95cb?fccid=22b7a360ac002893&vjs=3,javascript
270,Desarrollador Frontend,"Javascript (jQuery, Ajax, Json, Media Queries). Licenciatura/ingeniería en sistemas computaciones o carreras a fin. Angular 6 (orientado a buenas prácticas).","$15,000 - $20,000 al mes","Corporativo del Sector Hidrocarburos, S. de R.L. de C.V.",/pagead/clk?mo=r&ad=-6NYlbfkN0CEn0eYYWkicyYV5Op9pNNJQI0F0UCOg_Mho3ukxi8MwseAFSo8wM_oHHWTIYTQrNlldFsgmdFn_KLER25MLP5Vv0wUiCA30KN3OGKlaDle2KV4rtYpYxK9K40wUcDQXZjxvhRMkhyvNfLtm6AkvtBiGQqN899MNPAAB_NIxC0Zyzr2rqZdiOlFj0UstSLjGa6H3m41GQ4FQ-aFqI_riJ1-OhXobKmKR1xstREDDhefSq1nQJ3yBKnc7hBUPaVhKNx5DH0M4Mtj7ueKgjkuKVovAYyczVLyJkYRT687PZ3HC-gNo3nqpwYAiILrrLwH_Cj-fXVKamW_86IXWh4KSpaX5jdxN-3j0HAqK3UhqcV5DmC98KkQ5NS0G77fzQi09mT5HZkXZAor7BIQgqeg7C8XxyeRj1bGa3LsZh5Zo9Cfgms8ewmudZWp&p=13&fvj=1&vjs=3,javascript
271,¡Buscamos Desarrollador PHP!,Buscamos talento como Desarrollador PHP. Con experiencia desarrollando para empresas que procesen pagos electrónicos y/o tengan plataformas de e-commerce.,"$25,000 - $35,000 al mes",True Talent,/pagead/clk?mo=r&ad=-6NYlbfkN0A4uxnhc0CU0Snlov4TpV1CvxEOA5rgTg_F4axgztqR2CauPs26o_O9QT1qBFi6N6czyacTeZIqvM0KfWbJ1DCfyH0WzSp6g8M0IXxorboGp7LnSI9XUbzgl3jKDotmhibYHLL519aTy3qtHlKbgkUsPbOV1k_WxObab-lV_rweDy89iA5Cl_C_DzfFTDHDgJT53mUzl9htuTsasrjSNmLqm-FjcjlClWPSMXt12BzRjU_QSU_BQCud2sJXvseUtS7i5r4riJ7r83YxlchRVkhYCWJYLJlgHiiqBIHcg0Bw6TEwtOinzfJe7tv6qGCi3GZmEUXdELBilI2KV2CegdWkrsGbGuCT1ZL0Frdm-NCsPn6lGOr1RbR04olbCIPG4dJFiIjnVv8XU4If72hu6uAptrma5XEFZY1x7kTI9ObHYb1zkuetgPiquag8W0jbam8=&p=14&fvj=1&vjs=3,javascript
272,DESARROLLADOR ANGULAR,"Angular2, Bootstrap, HTML5, CSS3, Git, Vanilla Javascript, ECS6, Consumir API REST. Somos la compañía líder en la gestión de créditos comerciales entre empresas…","$17,000 - $19,000 al mes",Arcsa Servicios,/pagead/clk?mo=r&ad=-6NYlbfkN0CoHQGybSeN0NEWAW4dcv4GFBSeEZJz8whuyeEl2os18_XaG5u8ymwETVUJCLPCtwIZQyZkG5SyYtDIwGeI-xBZcLstopv4UnFemk_7qSyroZa0j-Dbb99XHzBAF2Ou-uPivq8ZsD1PhHuy9_LHrWEVPcdtTZ1pV9mKit6UmDDNkWeViqNxJDSik8qk8vNlq_QiTlP-C_IOe2Zcm8pRPA_5W28DieShF9W-FEt1d09kyLrZTPd3-BXvPuGtNB9-qP-EQnZuw89tK9Dr-bzFSX8oQy49PhylCtsVkUOrV-LtIpJPsDYfOVZaV532SMaSKBd0hMVKaKYFaYian84Ium3BkvR5B_YtH_Mckm7gqs8Ifll9iI36aTEZP6-hqEQJQYmErTvkJv1fZZteJ10MXG32UDSxOB2BKA8IVQTn7yCYNaC2iRCBcHRD&p=15&fvj=1&vjs=3,javascript
273,Desarrollador Frontend,"Javascript (jQuery, Ajax, Json, Media Queries). Licenciatura/ingeniería en sistemas computaciones o carreras a fin. Angular 6 (orientado a buenas prácticas).","$15,000 - $20,000 al mes","Corporativo del Sector Hidrocarburos, S. de R.L. de C.V.",/pagead/clk?mo=r&ad=-6NYlbfkN0CEn0eYYWkicyYV5Op9pNNJQI0F0UCOg_Mho3ukxi8MwseAFSo8wM_oHHWTIYTQrNlldFsgmdFn_KLER25MLP5Vv0wUiCA30KN3OGKlaDle2KV4rtYpYxK9K40wUcDQXZjxvhRMkhyvNfLtm6AkvtBiGQqN899MNPD35gqzhJbzaxiHTzX30___v-QWNtG2ViasRx0OcjdcaXb1PjN_bkY0ZRYrDMplj0uI6J0ktvoM1vZBuI3ixlzRmI3qjcRiRo-o723i5jD_6exMKp_maLqqi3Fx9hNRVSIDgnzkX2bm6ooaLz4Mcyd0KE17JWqPSQi8ZDtzXOoH8o9zZsqQTNXt68SUdSylVXpghPa62tIJPljgAQX81TX7ZHTqQNbX92W6mwlPJkNB0IllCSK7X9b7x7hmcdYYAYpuMQJPNDltwBIGD_fNow5R&p=0&fvj=1&vjs=3,javascript
274,Desarrollador Frontend,Experiencia en desarrollo de interfaces de usuario con tecnologías Javascript / jQuery / CSS / Less (2 años). Crecimiento profesional a través de la experiencia…,"$15,000 - $25,000 al mes",QBO,/pagead/clk?mo=r&ad=-6NYlbfkN0Dv_3k5yqiFmNCcDn9RlNUpcyax0n5j4kFOyIM7kiAOqbRNCGCd9mqKa7AKnIjSZ7WTcrpYlzjRNv54XqGJqvDuKD4vrJUFukFZlL-Du_xPbUU04YVwumA82aejpKAt2m5ReVc_tHDYnaXJgTnSTAkb0Zyvhg9fTyzJ0GThpof47rWXb6mTu6TsclLfAX9ITCVMp0-u2LUSViQ090vfVw3wR_CsNkJ9VRAQi36Ax6ez8jczRBqGX3zXWXnPesPisvy90kwSwj6eGxkxiurAaVBTNJCLqmXw3y3M6BOC88sWQsFbN8hK7z9_rWRRH1ZZza8PabW17jIVhyyVaFwkUSvEbq5XTc-2LqrjWWihgs7yVilHc9GiASGM_X67eChH7OywWU66K3qEh3LxS7uwMugclElGioion0-MLzuKmzTAasq4CUmvrbPk&p=2&fvj=1&vjs=3,javascript
275,Desarrollador Magento,Tecnologías Javascript / jQuery / CSS / Less. Crecimiento profesional a través de la experiencia de construir proyectos para las marcas más importantes del país…,"$25,000 - $40,000 al mes",QBO,/pagead/clk?mo=r&ad=-6NYlbfkN0Dv_3k5yqiFmNCcDn9RlNUpcyax0n5j4kFOyIM7kiAOqbRNCGCd9mqKy0CZ_U1TkDj5pJRbef3IWEgHqnHYy0HK6_-WGuuIhB9LCFy8Ukq96ERntAGI_JpYSCsLN88psTb6RZODmVN_ztOmg-RmOHqvLFZevK32MC26OHVrXvrU5ZDgZKFCqapS7Sjk-HxVtEhk3DBXpTVuVWAGBte7_yEiAzVYgo6tKojdw-QPr5U0ZvVCTWH-zKGmFw-vE_GRpPWzM5V93HzsRXg8vk8lJzbs_jMQMOyoSmoT-tpBZ6XSz64pvFkcRNORGQB7I9l1RtVXfR0k3KukNz3Zo-T5T-6Qs0x17TPNptZ8enAsgtY3fZzsTmchMrh8_ads27sH539x2dZSsk5JLFuHv69Wn7frsh7UnzhXd56O6HO6S2FG8lTZOW_5J4Pv&p=3&fvj=1&vjs=3,javascript
276,Programador Jr,En VMTEC estamos buscando Programador Jr.. Para trabajo presencial en Ciudad de México. Experiencia mínima de 2 años en desarrollo de sitios / aplicaciones…,"$13,000 al mes","VMTEC Tecnologías de la Información, S.A. de C.V.","/company/VMTEC-Tecnolog%C3%ADas-de-la-Informaci%C3%B3n,-S.A.-de-C.V./jobs/Programador-junior-86a1b0c1640ccc42?fccid=2d96a7df2139c873&vjs=3",javascript
277,Desarrollador React,Javascript (Deseable programación funcional x React). ¡En FYG Solutions te estamos buscando!*. Somos una compañía con más de 8 años especializada en el análisis…,"$15,000 - $25,000 al mes",FyG Solutions,/company/FyG-Solutions/jobs/Desarrollador-react-27b1759b9370a963?fccid=8a9617fd0fe48c13&vjs=3,javascript
278,Ing/lic en Sistemas o informática,"Conocimientos de programación en .Net, JavaScript, Bases de Datos (Microsoft SQL Server y Oracle Database), Sharepoint (Indispensable elaboración de sitios…","$10,000 - $13,000 al mes",INGENIERÍA LATINOAMERICANA DE PAVIMENTOS,/company/INGENIER%C3%8DA-LATINOAMERICANA-DE-PAVIMENTOS/jobs/Ingeniero-licenciado-sistemas-inform%C3%A1tica-17dcf80c46dd6876?fccid=949ea8ea33f102f7&vjs=3,javascript
279,Desarrollador Javascript,Desarrollo de aplicativos en lenguaje JavaScript. Empresa privada solicita Desarrollador Front End. Licenciatura trunca que cuente con cursos o diplomados en…,"$8,000 - $13,000 al mes",Reinvsol,/company/Reinvsol/jobs/Desarrollador-javascript-0d9737bb52f8f594?fccid=c4659537af53a880&vjs=3,javascript
280,Director de Tecnologías - Arquitecto de Software Phyton y Ja...,"Dirigir el desarrollo de productos tecnológicos para alcanzar las metas de negocio. El CTO, es un early adopter crítico que busca innovar a través de la…","$90,000 al mes",StarPointMexico IT,/company/Star-Point-Mexico-IT/jobs/Director-tecnolog%C3%ADas-6f2440dda1295dd3?fccid=06ca2c12adc1ab4e&vjs=3,javascript
281,PROGRAMADOR JR,"Conocimientos de lenguaje SQL de definición de datos (DDL) a nivel básico, de Hojas de estilo CSS a nivel intermedio y programación en PHP, Javascript, AJAX,…","$17,500 al mes",Royal Holiday,/rc/clk?jk=a2a31d487985f161&fccid=0fd5d7c0a88d415d&vjs=3,javascript
282,Programador Wordpress,"Manejo de programación y desarrollo web, con habilidades sólidas que utilizan HTML5, CSS, XML, JavaScript, ReactJS y Typescript, manejo de Web Services y API's,…","$12,000 al mes",Digitalrocks,/company/Digitalrocks/jobs/Programador-wordpress-f254f8f79da4a2db?fccid=1aea71d19260e9cd&vjs=3,javascript
283,Diseñador Web Jr,"Manipulación de códigos con habilidades sólidas que utilizan HTML5, CSS, XML, JavaScript, ReactJS y Typescript. Manejo de Web Services y API's.","$10,000 - $12,000 al mes",NewTimes SA de CV,/pagead/clk?mo=r&ad=-6NYlbfkN0CcmNxzgfyOHYPZ039VLl9Fp8q4eCnC2Pxfd4OTxGzXita7Fzas8N7iG0r44ydlOS46M79rue8Pqi_EjqWEVRf87_xz-mZdDrpn2QbfNbC9q3_CgB3jHTafuYTpFQhic2viq3tnsRdiVvN_xUhOtq7Jy7rh4tppo7ggFRB5l-AU2yhqDULyXsghJIR4_V6UNq419pCc8cicsiNHa2J2h5LORrHXNyWzES9wLnonHt5878aH0YyQ4lZNM25Y0KwFlOQ5kOv97Igjc5MVQV68dlTcZS3RCFdHbZmpCqYNYIOkjo4ZRwpS-Xxbnva5TnJqLKq_f0wIC6HNGAGxqYBbtjbxs0xKfA2wbqO8qSL7ccZ0WtORJJz3PrBdV2odsvpbTWb7kc-2LxPG3sLy9DDLIKxsGoXzbNHQpzeiD_dvO2msIIWeJPj-D5u_&p=14&fvj=1&vjs=3,javascript
284,Desarrollador front end junior,¡Te invitamos a formar parte de A6life! Estamos en busca de desarrolladores front-end juniorespecialistas en tecnologías front-end.,"$8,000 - $10,000 al mes",A6 life,/pagead/clk?mo=r&ad=-6NYlbfkN0AUC-1c_tvxMHUvE2R57SwNNyXWDRmc4aclx9DvT5hu-ci5B7c2PCoP08ZIpP28cPwN3bCpBBvX6wGbpwz5Q0gghz2OVaxebDPvN-wcFPJFKFJNEhEfCJQk98AkM7t83LT52TmG4FIpefxfzgqXuoYscOSLFBCgSzpBvW4E-gVrddTHpPHKcigeVoYtaEbAccmnuU4uqbCeXhx5y1YnTrp0ADWCDPtj72GgWYhxUtKY0Tx2ik6Da9oPWhK2dgSxq_bc-sRh-4SnToek5NhPaqR0Agl9ir_EcRkWwu_lUHSvDkqcsuDf4nNz6-RLe4dFwLl4OuZtqn-qK61kQaYKHzsM776DbfShH2gaC9AxtloWBRlpgKVSy1HJlaSTBa7T-kt_pyjfy--O3BIy8weIwzf2Dm2YZ3gpS1-hoFaM_H44evxyCFOZp6z_&p=15&fvj=1&vjs=3,javascript
285,DESARROLLADOR ANGULAR,"Angular2, Bootstrap, HTML5, CSS3, Git, Vanilla Javascript, ECS6, Consumir API REST. Somos la compañía líder en la gestión de créditos comerciales entre empresas…","$17,000 - $19,000 al mes",Arcsa Servicios,/pagead/clk?mo=r&ad=-6NYlbfkN0CoHQGybSeN0NEWAW4dcv4GFBSeEZJz8whuyeEl2os18_XaG5u8ymwETVUJCLPCtwIZQyZkG5SyYtDIwGeI-xBZcLstopv4UnFemk_7qSyroZa0j-Dbb99XHzBAF2Ou-uPivq8ZsD1PhHuy9_LHrWEVPcdtTZ1pV9nXMYDbXVl08n9o7yKlYBW02MQX8Qo-H8CCSKy-F8carQZMowLu5rdZQbstrmsz-DaOnbcJA54Su3RouClJe23ZC5loFsyaljLRVxZoGrg1TSxcxOT_8KJ0gST47o3lOV-CUgU9sGEVcNJP_J8O8C7rB6y_gVnbP5JlkwJgRFrlEvmVR_uF9UWv-tGwjD9pUvAHd92-IqzQLWdU6PEvQBh2_aw4UIvtJKZZdevez2dT0E3hPiqcI-H4Wb8uKLl5KoG2Aqnssoa4c5ZHmf2IyoDF&p=16&fvj=1&vjs=3,javascript
286,Desarrollador Magento,Tecnologías Javascript / jQuery / CSS / Less. Crecimiento profesional a través de la experiencia de construir proyectos para las marcas más importantes del país…,"$25,000 - $40,000 al mes",QBO,/pagead/clk?mo=r&ad=-6NYlbfkN0Dv_3k5yqiFmNCcDn9RlNUpcyax0n5j4kFOyIM7kiAOqbRNCGCd9mqKy0CZ_U1TkDj5pJRbef3IWEgHqnHYy0HK6_-WGuuIhB9LCFy8Ukq96ERntAGI_JpYSCsLN88psTb6RZODmVN_ztOmg-RmOHqvLFZevK32MC04gKqizUXb7yY4gX11HixVsC-BX0C-U4RvA8VKD2RdZiU2MG9_puu8Nvi9-DR3dq-pvlasVQvgz7FDF88pwt9WO19Vcx5IdbH1N_LbdZC576cEqWPWT8HlvcykFq0GwcifJncA3FEhHTHYeHhCg2n2swnIXUulnxZdejqiXiDuN0eS-JSP3fWv10RZ5l6DDKLiOAg0qOsoQ_clZGPtTKeLeDXNAF6fb_ZpaVY5BO6KLIzDcVrGPet5Dou-PVTnjrngmdrunDQEdAPFq2hrNAX1&p=1&fvj=1&vjs=3,javascript
287,Fullstack Developer Jr.,"Somos un equipo multicultural trabajando en la transformación del ecosistema e-commerce, actualmente nuestra plataforma está cambiando de manera radical la…","$15,000 - $20,000 al mes",Entropy,/pagead/clk?mo=r&ad=-6NYlbfkN0A7W8bu-BrN6O4YMqx2Eb1XMwu61DvilGGEb23gRiMY1-AbJaJW1wYN55x7a84ddfvxdJ1LR4vl3M0frAkYudkPkNrp2tBvEAsNak9l1j787zjaX37TYxGMOqWIJcjBh7KmyREJzQWU3J4Ha18CZAGU48yDO9V3DQFHT7jOt_BzPkFRMeV2FpvDn0YgyYB6CUXbTUUTr_n0f0cmiCGxNfNkEVJWom8hvX-ImbwnWp0XUEt_2Zbozm2PQGs4y_2-DWMiiSNHanXZi6NXYQvq8yYgRISz9YX-fUeTGrJgSTwv_NMg_Co1KlIt_1_KT-DExazprIQb4XrdSshTuJNmypEQ3iqjLm_uWQhCiQaNsbrc5F5Jzs_ZFfSQMa9sXU2b3O6sgaeSN-sejDrm4DYbWicmI6eHRXHx3grqczatkLLzQ6WDpsdV5XX5&p=2&fvj=1&vjs=3,javascript
288,Desarrollador Frontend,Experiencia en desarrollo de interfaces de usuario con tecnologías Javascript / jQuery / CSS / Less (2 años). Crecimiento profesional a través de la experiencia…,"$15,000 - $25,000 al mes",QBO,/pagead/clk?mo=r&ad=-6NYlbfkN0Dv_3k5yqiFmNCcDn9RlNUpcyax0n5j4kFOyIM7kiAOqbRNCGCd9mqKa7AKnIjSZ7WTcrpYlzjRNv54XqGJqvDuKD4vrJUFukFZlL-Du_xPbUU04YVwumA82aejpKAt2m5ReVc_tHDYnaXJgTnSTAkb0Zyvhg9fTyy2kiJyy06IEJi7WRxqmsg66yn04vmBP7YbvfJI6aqRwvTZMW3B6k1mycO47Qr1Q30DsNRa_Sn8xe81dC7fup-ojrAS4dmSiIPROC20btxzQ4yEyy3kleo364cymOHFyQfTXq8cLfPA9M71tBmjbsJIYW9cQ3f5qznXvf-iq2u3IWWgb9RRQqGnVXqX4_LmbCd7D9uW_XeQn24BhgkA7JWqdqW3WH4dhOzOa6x4eSw_llqltGxlAneOYBLomlV_1vvaRk-YPTt4WTWXlqdxH7Rn&p=3&fvj=1&vjs=3,javascript
289,Diseñador UX / UI Apps,"Informática- Computación o carrera a fin. Mínima de 2 años en el puesto. Creación de flujos, prototipos y propuestas de diseño UI para Web y Apps dependiendo…","$18,000 al mes",Human Capital Assets,/company/Human-Capital-Assets-Corporate/jobs/Dise%C3%B1ador-ux-87cf91358cdd4212?fccid=084446aa14b981d4&vjs=3,javascript
290,Desarrollador Front End,"Desarrollar interfaces de usuario, todo ello a través de tecnologías como HTML5, CC3R, JQuery y JavaScript, Angular. Sube a la aplicación tu CV actualizado.","$16,000 al mes",brive,/rc/clk?jk=a89e115a04673723&fccid=b06fce4162450737&vjs=3,javascript
291,Senior full-stack javascript developer,Senior full stack JavaScript developer. Proven experience as a JavaScript developer: 5 years of proven experience as a JavaScript developer.,"$50,000 - $60,000 al mes",ASPENSTATE,/company/DETECKTA-CONSULTOR%C3%8DA/jobs/Senior-full-stack-javascript-developer-7e94d30c8c46e0ff?fccid=d06ac820168da556&vjs=3,javascript
292,Desarrollador Jr.,"Estamos en búsqueda de un desarrollador junior, que nos ayude a desarrollar sistemas en ServiceNow para nuestros clientes, el desarrollador utilizará la…","$10,000 - $13,000 al mes",Taltere,/company/Taltere/jobs/Desarrollador-junior-20fc2cf42a02ff62?fccid=04bbf19059cf629b&vjs=3,javascript
293,Front End,"Buen manejo de Javascript (ECMAScript, Vanilla JS). Somos una empresa con 20 años de experiencia gestionando créditos comerciales entre empresas.","$18,000 - $20,000 al mes",ARCSA SERVICIOS,/rc/clk?jk=2f04bfb17e811827&fccid=942c4ec626ccb63b&vjs=3,javascript
294,Desarrollador Web,"Diseño de páginas html, css, php, javascript. Importante Agencia de Publicidad solicita Diseño/Desarrollador Web. Para proyecto de 1 mes.","$7,000 al mes",TIERRA DE IDEAS,/company/Tierra-de-Ideas/jobs/Desarrollador-web-3ad01333d7938ae0?fccid=7ea2967af578b25a&vjs=3,javascript
295,Desarrollador de aplicaciones Móviles OS Android,"JavaScript, CSS, HTML5, PHP, Web Frontend, Web Backend. En WhiteAppleby Capital estamos en busca de talento como developer Full-Stack. 9 a.m. a 6 p.m.","$15,000 - $25,000 al mes",White Appleby Capital,/company/WhiteAppleby-Capital/jobs/Desarrollador-aplicaciones-m%C3%B3viles-os-android-2ba58b7a4f9a4248?fccid=2956a0f4a329e5ea&vjs=3,javascript
296,Web Fullstack,"Crear y mantener diversas herramientas y soluciones web en albo, trabajando conjuntamente con los equipos encargados de todos componentes tecnológicos.","$40,000 - $60,000 al mes",albo,/rc/clk?jk=a75c57d0da24fbe8&fccid=2e3030ef81768454&vjs=3,javascript
297,Desarrollador Front-End / Angular,"Empresa Mexicana de gestión de calidad de propiedades digitales, de reciente incorporación al mercado mexicano, pero con gran experiencia por parte de sus…","$30,000 - $40,000 al mes",Reboot,/company/Reboot/jobs/Desarrollador-front-end-ec9e6ee92df0604d?fccid=d1b47eaaa498a5c1&vjs=3,javascript
298,DESARROLLADOR ANGULAR,"Angular2, Bootstrap, HTML5, CSS3, Git, Vanilla Javascript, ECS6, Consumir API REST. Somos la compañía líder en la gestión de créditos comerciales entre empresas…","$17,000 - $19,000 al mes",Arcsa Servicios,/pagead/clk?mo=r&ad=-6NYlbfkN0CoHQGybSeN0NEWAW4dcv4GFBSeEZJz8whuyeEl2os18_XaG5u8ymwETVUJCLPCtwIZQyZkG5SyYtDIwGeI-xBZcLstopv4UnFemk_7qSyroZa0j-Dbb99XHzBAF2Ou-uPivq8ZsD1PhHuy9_LHrWEVPcdtTZ1pV9lQClAodIjJSd-2r3Ll8QEmKaepORv-ww_NFjiYIHTOYQOS0gPuRWESOpqGJyaEr9hLFzlJuVNgJQxJ3cyguhUWzkUEgbqYyZwSOlbNFlAN0NtOZSxCEjWtqwC6r9lYrtlftVneTiPBvqttBWOrXCKw0vm5lk0bh5UN-jmqq7M95i6pNxiaFtzGJNuqIZGdTXGd0UdB9CruxcqUmZShb1IQv7URZaaUd0k8BBa1M2j04GjEAic2csluoLSgwtuDihoURkaAmxhGhhAXdAkBjSsf&p=14&fvj=1&vjs=3,javascript
299,Desarrollador Frontend,"Javascript (jQuery, Ajax, Json, Media Queries). Licenciatura/ingeniería en sistemas computaciones o carreras a fin. Angular 6 (orientado a buenas prácticas).","$15,000 - $20,000 al mes","Corporativo del Sector Hidrocarburos, S. de R.L. de C.V.",/pagead/clk?mo=r&ad=-6NYlbfkN0CEn0eYYWkicyYV5Op9pNNJQI0F0UCOg_Mho3ukxi8MwseAFSo8wM_oHHWTIYTQrNlldFsgmdFn_KLER25MLP5Vv0wUiCA30KN3OGKlaDle2KV4rtYpYxK9K40wUcDQXZjxvhRMkhyvNfLtm6AkvtBiGQqN899MNPBS-Uk66Th_OFQ7ajTZ-c2hTk517lJErRz2RUtl1j094z_CLDT3KOz6YM0QHgBo5ud1EsK8thicdThczgWtniVO9X9ddKaxeVdrsgN0hD3TKAEYCzMBbALbOs9LolqnpHZTpGgdtiCMh5BEwUuiKILrgtwHnE0rrSwSwBWr3fsCE9cBfJKz_LJSNxyS2ZlFnBJTqbhBM8LvStQiMEWmludb-QTa1jtzmZgwLwmdE3sB3N3but4_XGQauH9yXxqmnJpfe5MpkrcYgItL6ikov7fM&p=15&fvj=1&vjs=3,javascript
300,Diseñador Web Jr,"Manipulación de códigos con habilidades sólidas que utilizan HTML5, CSS, XML, JavaScript, ReactJS y Typescript. Manejo de Web Services y API's.","$10,000 - $12,000 al mes",NewTimes SA de CV,/pagead/clk?mo=r&ad=-6NYlbfkN0CcmNxzgfyOHYPZ039VLl9Fp8q4eCnC2Pxfd4OTxGzXita7Fzas8N7iG0r44ydlOS46M79rue8Pqi_EjqWEVRf87_xz-mZdDrpn2QbfNbC9q3_CgB3jHTafuYTpFQhic2viq3tnsRdiVvN_xUhOtq7Jy7rh4tppo7iPco1WYhNv-g25n0unCgasDzAalLFIAMQEfyOQ0nNgtzssga_gDuDuCX7iA6K8d4xvQMtRkgY0BDGE72OG6KmhnWaTj9MqdJs0a6WQA8kFNhJtpeEclc8d1Mlh7p9fVK3bGT4rYnVqQ0hWPlhq9BBCE3PUxNZ0hVrRvEUYtLSTkE1j4WApA4ObBVWXnbeqJOrEhQ4lKU90AxUxrfsHZ88LXoi3qHBHukiZu68VRMjCMzRsAyzYdGgiL9Xdgt906ovmR9KwCxjgzJlZjhgFBNrL&p=16&fvj=1&vjs=3,javascript
301,DESARROLLADOR ANGULAR,"Angular2, Bootstrap, HTML5, CSS3, Git, Vanilla Javascript, ECS6, Consumir API REST. Somos la compañía líder en la gestión de créditos comerciales entre empresas…","$17,000 - $19,000 al mes",Arcsa Servicios,/pagead/clk?mo=r&ad=-6NYlbfkN0CoHQGybSeN0NEWAW4dcv4GFBSeEZJz8whuyeEl2os18_XaG5u8ymwETVUJCLPCtwIZQyZkG5SyYtDIwGeI-xBZcLstopv4UnFemk_7qSyroZa0j-Dbb99XHzBAF2Ou-uPivq8ZsD1PhHuy9_LHrWEVPcdtTZ1pV9leFkVCUsVxu7qQXfb9i7Sk-yPeBKWjAc6IiJ6az-AlLcLpNnXkBLwmLdOxKwDVUs5VRdHxobu3_2A9lrl_JiNPXd51u45v1-gsJtyF1UTJ8iECZn0qS3EBNJa9IkWab0uHMZWrEEgRdX_RaGkUGfqLM656VxG6e3pFu5SnbD-EopSXpBg58b6GzrtM0r4nrW7kCO36yDAZDBhhfQiQPh6eMMgPAh090tlusYKfZ7BlVrdxMAIftHsBwgwWiw0N9d-NhG3a9CAD8zDhAV3lOPl3&p=0&fvj=1&vjs=3,javascript
302,Desarrollador Frontend,"Javascript (jQuery, Ajax, Json, Media Queries). Licenciatura/ingeniería en sistemas computaciones o carreras a fin. Angular 6 (orientado a buenas prácticas).","$15,000 - $20,000 al mes","Corporativo del Sector Hidrocarburos, S. de R.L. de C.V.",/pagead/clk?mo=r&ad=-6NYlbfkN0CEn0eYYWkicyYV5Op9pNNJQI0F0UCOg_Mho3ukxi8MwseAFSo8wM_oHHWTIYTQrNlldFsgmdFn_KLER25MLP5Vv0wUiCA30KN3OGKlaDle2KV4rtYpYxK9K40wUcDQXZjxvhRMkhyvNfLtm6AkvtBiGQqN899MNPAvjdCEAHblJ9BNHm6qOr2L33Hs7MTuDi-J6XkUxB6d-sB0ejKTRQ6lJ5w4OnSzE77AlMX03qeTJzCZ8H7LJggxcpRy5rMU7HxEV8LfBL4CdTWbFCoSs6ronh3h6InmdEXm1uHqw7lxE9VYH9WY5i8S1w1LihrBtEZFePQ9tF4nLq3Pc5oTS8AD-NNnz_3N0xDfoCrQQDzIxY_t-9tmtx30X80r-TpG9r2jzhAZD_BFnHU8-J9NwpnGfJJvYiN550I1BxKrOZ7sNmvtTNsBDEnZ&p=1&fvj=1&vjs=3,javascript
303,Desarrollador Frontend,Experiencia en desarrollo de interfaces de usuario con tecnologías Javascript / jQuery / CSS / Less (2 años). Crecimiento profesional a través de la experiencia…,"$15,000 - $25,000 al mes",QBO,/pagead/clk?mo=r&ad=-6NYlbfkN0Dv_3k5yqiFmNCcDn9RlNUpcyax0n5j4kFOyIM7kiAOqbRNCGCd9mqKa7AKnIjSZ7WTcrpYlzjRNv54XqGJqvDuKD4vrJUFukFZlL-Du_xPbUU04YVwumA82aejpKAt2m5ReVc_tHDYnaXJgTnSTAkb0Zyvhg9fTywJsFzthtMY6ri0C4XtSdGd2kipCHjLmKZ8NBbqJEYeeduk85wU53m-cMMM7n3bNeKVSDexzx0o_5jrLENZczkxI_bPYVbSnzNSKkPV8yNChV9gqqYQYM50RvRXgoiqo3c-rFvkn0ev4Bnc1JqL9aOnolz0Dq_dzwcYX7WMjX55ilgc9kdtAebSPhLFvjMYBJv7ysuvrz2bj-U8V9CJQJ188af8XddiZM_Jn1HYbiVXHG-jMu9u8-nve7gQE5kq4uz2ARwJvIsHd9DWYfy_h-31&p=2&fvj=1&vjs=3,javascript
